Fecha,Cod_Maq,Chofer,Modelo,Año,Litros,Km,Pasajeros
2025-09-29,BUS002,Maria Soto,Volkswagen Crafter,2022,84.17,293,65
2025-09-29,BUS003,Ana Diaz,Iveco Daily,2019,50.66,217,55
2025-09-29,BUS004,Pedro Torres,Hyundai County,2018,46.87,130,79
2025-09-29,BUS005,Pedro Torres,Renault Master,2022,59.74,268,68
2025-09-29,BUS006,Ana Diaz,Volkswagen Crafter,2022,77.89,292,67
2025-09-29,BUS007,Ana Diaz,Renault Master,2018,30.27,126,38
2025-09-29,BUS008,Maria Soto,Volkswagen Crafter,2020,47.04,187,79
2025-09-29,BUS009,Pedro Torres,Iveco Daily,2022,58.21,178,51
2025-09-29,BUS010,Pedro Torres,Volkswagen Crafter,2020,31.62,106,24
2025-09-30,BUS001,Luis Rojas,Volkswagen Crafter,2019,57.09,157,67
2025-09-30,BUS002,Ana Diaz,Hyundai County,2021,35.47,147,66
2025-09-30,BUS003,Pedro Torres,Hyundai County,2020,41.65,170,30
2025-09-30,BUS004,Maria Soto,Renault Master,2022,52.06,173,74
2025-09-30,BUS005,Maria Soto,Iveco Daily,2021,33.03,140,52
2025-09-30,BUS006,Ana Diaz,Renault Master,2021,62.8,267,55
2025-09-30,BUS007,Maria Soto,Iveco Daily,2021,37.83,118,48
2025-09-30,BUS008,Luis Rojas,Iveco Daily,2020,25.53,109,74
2025-09-30,BUS009,Ana Diaz,Mercedes Sprinter,2019,52.87,203,24
2025-09-30,BUS010,Juan Perez,Renault Master,2022,36.45,157,78
2025-10-01,BUS001,Luis Rojas,Hyundai County,2019,50.85,185,32
2025-10-01,BUS002,Juan Perez,Renault Master,2022,59.86,228,62
2025-10-01,BUS003,Maria Soto,Volkswagen Crafter,2019,78.99,208,20
2025-10-01,BUS004,Juan Perez,Hyundai County,2022,34.46,110,59
2025-10-01,BUS005,Pedro Torres,Volkswagen Crafter,2021,103.28,287,25
2025-10-01,BUS006,Pedro Torres,Mercedes Sprinter,2021,66.58,255,27
2025-10-01,BUS007,Luis Rojas,Mercedes Sprinter,2022,26.51,104,67
2025-10-01,BUS008,Pedro Torres,Renault Master,2022,45.91,116,29
2025-10-01,BUS009,Luis Rojas,Mercedes Sprinter,2021,52.36,177,48
2025-10-01,BUS010,Pedro Torres,Renault Master,2022,54.83,212,44
2025-10-02,BUS001,Luis Rojas,Hyundai County,2022,72.94,263,52
2025-10-02,BUS002,Pedro Torres,Hyundai County,2022,27.62,102,67
2025-10-02,BUS003,Ana Diaz,Volkswagen Crafter,2021,64.39,285,66
2025-10-02,BUS004,Pedro Torres,Volkswagen Crafter,2022,100.54,271,69
2025-10-02,BUS005,Pedro Torres,Mercedes Sprinter,2021,75.11,296,48
2025-10-02,BUS006,Ana Diaz,Renault Master,2020,65.55,223,22
2025-10-02,BUS007,Ana Diaz,Volkswagen Crafter,2020,28.59,101,38
2025-10-02,BUS008,Juan Perez,Iveco Daily,2019,102.86,267,20
2025-10-02,BUS009,Maria Soto,Mercedes Sprinter,2020,78.87,289,64
2025-10-02,BUS010,Juan Perez,Hyundai County,2019,79.13,215,60
2025-10-03,BUS001,Pedro Torres,Iveco Daily,2018,41.82,168,36
2025-10-03,BUS002,Juan Perez,Renault Master,2019,69.06,225,72
2025-10-03,BUS003,Maria Soto,Hyundai County,2020,72.11,211,41
2025-10-03,BUS004,Ana Diaz,Volkswagen Crafter,2019,74.68,238,34
2025-10-03,BUS005,Juan Perez,Volkswagen Crafter,2020,56.77,213,57
2025-10-03,BUS006,Pedro Torres,Iveco Daily,2021,108.62,280,56
2025-10-03,BUS007,Ana Diaz,Mercedes Sprinter,2020,49.72,207,25
2025-10-03,BUS008,Pedro Torres,Mercedes Sprinter,2020,35.13,113,35
2025-10-03,BUS009,Ana Diaz,Renault Master,2020,46.96,124,57
2025-10-03,BUS010,Luis Rojas,Volkswagen Crafter,2020,71.8,268,70
2025-10-04,BUS001,Pedro Torres,Iveco Daily,2018,36.03,139,44
2025-10-04,BUS002,Luis Rojas,Hyundai County,2019,59.25,199,37
2025-10-04,BUS003,Pedro Torres,Hyundai County,2018,62.82,176,46
2025-10-04,BUS004,Ana Diaz,Mercedes Sprinter,2018,73.32,197,32
2025-10-04,BUS005,Maria Soto,Mercedes Sprinter,2020,43.33,129,33
2025-10-04,BUS006,Ana Diaz,Iveco Daily,2022,90.35,240,27
2025-10-04,BUS007,Pedro Torres,Renault Master,2018,41.8,149,68
2025-10-04,BUS008,Juan Perez,Volkswagen Crafter,2021,39.82,179,70
2025-10-04,BUS009,Luis Rojas,Renault Master,2018,57.19,254,72
2025-10-04,BUS010,Maria Soto,Hyundai County,2022,51.06,226,52
2025-10-05,BUS001,Pedro Torres,Mercedes Sprinter,2019,84.6,225,40
2025-10-05,BUS002,Pedro Torres,Volkswagen Crafter,2021,36.91,140,61
2025-10-05,BUS003,Ana Diaz,Hyundai County,2020,71.88,219,52
2025-10-05,BUS004,Maria Soto,Mercedes Sprinter,2021,27.25,119,59
2025-10-05,BUS005,Luis Rojas,Hyundai County,2022,69.09,279,52
2025-10-05,BUS006,Ana Diaz,Mercedes Sprinter,2018,77.49,295,25
2025-10-05,BUS007,Luis Rojas,Iveco Daily,2019,49.09,190,37
2025-10-05,BUS008,Juan Perez,Mercedes Sprinter,2020,72.97,262,53
2025-10-05,BUS009,Ana Diaz,Hyundai County,2021,67.58,290,60
2025-10-05,BUS010,Pedro Torres,Renault Master,2019,74.03,214,41
2025-10-06,BUS001,Maria Soto,Iveco Daily,2018,66.36,210,62
2025-10-06,BUS002,Juan Perez,Volkswagen Crafter,2021,61.03,177,29
2025-10-06,BUS003,Luis Rojas,Volkswagen Crafter,2021,35.22,147,50
2025-10-06,BUS004,Luis Rojas,Hyundai County,2022,34.26,133,26
2025-10-06,BUS005,Luis Rojas,Volkswagen Crafter,2020,43.51,182,27
2025-10-06,BUS006,Juan Perez,Mercedes Sprinter,2021,84.27,228,22
2025-10-06,BUS007,Ana Diaz,Mercedes Sprinter,2020,75.95,280,70
2025-10-06,BUS008,Ana Diaz,Renault Master,2019,75.1,242,22
2025-10-06,BUS009,Pedro Torres,Mercedes Sprinter,2018,113.92,291,69
2025-10-06,BUS010,Maria Soto,Volkswagen Crafter,2018,64.66,189,27
2025-10-07,BUS001,Luis Rojas,Hyundai County,2018,25.69,111,77
2025-10-07,BUS002,Pedro Torres,Renault Master,2022,52.01,158,69
2025-10-07,BUS003,Pedro Torres,Volkswagen Crafter,2021,86.11,250,52
2025-10-07,BUS004,Luis Rojas,Iveco Daily,2019,68.97,226,50
2025-10-07,BUS005,Ana Diaz,Iveco Daily,2022,50.27,176,54
2025-10-07,BUS006,Luis Rojas,Volkswagen Crafter,2021,58.86,245,66
2025-10-07,BUS007,Ana Diaz,Iveco Daily,2019,58.64,228,60
2025-10-07,BUS008,Luis Rojas,Iveco Daily,2022,99.33,269,42
2025-10-07,BUS009,Maria Soto,Iveco Daily,2021,48.46,177,50
2025-10-07,BUS010,Pedro Torres,Renault Master,2022,44.67,125,65
2025-10-08,BUS001,Luis Rojas,Volkswagen Crafter,2018,65.86,201,38
2025-10-08,BUS002,Pedro Torres,Mercedes Sprinter,2022,72.19,265,61
2025-10-08,BUS003,Maria Soto,Iveco Daily,2021,43.14,122,49
2025-10-08,BUS004,Maria Soto,Volkswagen Crafter,2020,44.73,166,61
2025-10-08,BUS005,Ana Diaz,Hyundai County,2022,66.14,230,38
2025-10-08,BUS006,Ana Diaz,Volkswagen Crafter,2021,93.35,269,76
2025-10-08,BUS007,Juan Perez,Hyundai County,2020,24.77,100,79
2025-10-08,BUS008,Pedro Torres,Renault Master,2019,50.63,168,61
2025-10-08,BUS009,Maria Soto,Mercedes Sprinter,2019,48.02,133,44
2025-10-08,BUS010,Luis Rojas,Iveco Daily,2019,95.88,269,44
2025-10-09,BUS001,Luis Rojas,Mercedes Sprinter,2022,106.15,281,22
2025-10-09,BUS002,Luis Rojas,Iveco Daily,2020,55.4,242,57
2025-10-09,BUS003,Maria Soto,Hyundai County,2022,31.57,119,56
2025-10-09,BUS004,Ana Diaz,Renault Master,2021,74.88,289,76
2025-10-09,BUS005,Ana Diaz,Hyundai County,2021,83.53,264,52
2025-10-09,BUS006,Ana Diaz,Iveco Daily,2018,45.53,132,41
2025-10-09,BUS007,Ana Diaz,Volkswagen Crafter,2021,64.01,232,40
2025-10-09,BUS008,Juan Perez,Hyundai County,2021,59.0,225,75
2025-10-09,BUS009,Maria Soto,Mercedes Sprinter,2022,35.63,149,77
2025-10-09,BUS010,Maria Soto,Mercedes Sprinter,2020,34.79,149,38
2025-10-10,BUS001,Pedro Torres,Mercedes Sprinter,2019,59.73,215,64
2025-10-10,BUS002,Juan Perez,Hyundai County,2018,92.26,286,30
2025-10-10,BUS003,Pedro Torres,Volkswagen Crafter,2018,60.15,204,20
2025-10-10,BUS004,Pedro Torres,Mercedes Sprinter,2022,79.03,281,72
2025-10-10,BUS005,Luis Rojas,Hyundai County,2020,33.81,143,34
2025-10-10,BUS006,Juan Perez,Renault Master,2019,99.18,248,36
2025-10-10,BUS007,Luis Rojas,Renault Master,2018,66.45,210,28
2025-10-10,BUS008,Maria Soto,Iveco Daily,2019,60.62,198,37
2025-10-10,BUS009,Pedro Torres,Mercedes Sprinter,2020,54.08,183,20
2025-10-10,BUS010,Juan Perez,Mercedes Sprinter,2020,44.03,123,38
2025-10-11,BUS001,Juan Perez,Renault Master,2019,65.77,189,79
2025-10-11,BUS002,Ana Diaz,Mercedes Sprinter,2020,70.14,256,64
2025-10-11,BUS003,Maria Soto,Iveco Daily,2018,85.42,244,24
2025-10-11,BUS004,Juan Perez,Mercedes Sprinter,2021,46.38,191,36
2025-10-11,BUS005,Ana Diaz,Renault Master,2019,47.55,149,59
2025-10-11,BUS006,Pedro Torres,Hyundai County,2021,36.82,145,31
2025-10-11,BUS007,Juan Perez,Volkswagen Crafter,2018,53.94,240,20
2025-10-11,BUS008,Pedro Torres,Hyundai County,2020,25.17,108,33
2025-10-11,BUS009,Pedro Torres,Volkswagen Crafter,2022,60.45,240,23
2025-10-11,BUS010,Ana Diaz,Renault Master,2020,86.27,275,23
2025-10-12,BUS001,Juan Perez,Iveco Daily,2020,92.04,233,69
2025-10-12,BUS002,Ana Diaz,Mercedes Sprinter,2022,60.8,230,38
2025-10-12,BUS003,Maria Soto,Volkswagen Crafter,2019,36.39,113,62
2025-10-12,BUS004,Maria Soto,Renault Master,2020,37.98,127,43
2025-10-12,BUS005,Maria Soto,Renault Master,2019,64.21,281,41
2025-10-12,BUS006,Ana Diaz,Volkswagen Crafter,2021,45.51,182,29
2025-10-12,BUS007,Maria Soto,Renault Master,2022,83.85,288,57
2025-10-12,BUS008,Juan Perez,Mercedes Sprinter,2020,59.31,165,50
2025-10-12,BUS009,Juan Perez,Renault Master,2018,61.96,211,66
2025-10-12,BUS010,Maria Soto,Mercedes Sprinter,2022,51.72,199,59
2025-10-13,BUS001,Ana Diaz,Renault Master,2022,68.92,188,56
2025-10-13,BUS002,Juan Perez,Hyundai County,2018,57.58,231,41
2025-10-13,BUS003,Pedro Torres,Iveco Daily,2019,59.06,177,53
2025-10-13,BUS004,Luis Rojas,Renault Master,2022,69.07,189,41
2025-10-13,BUS005,Maria Soto,Mercedes Sprinter,2021,63.86,179,57
2025-10-13,BUS006,Luis Rojas,Hyundai County,2019,69.04,251,25
2025-10-13,BUS007,Pedro Torres,Renault Master,2020,75.44,295,45
2025-10-13,BUS008,Juan Perez,Iveco Daily,2018,58.17,200,30
2025-10-13,BUS009,Juan Perez,Volkswagen Crafter,2018,36.31,137,38
2025-10-13,BUS010,Maria Soto,Renault Master,2019,87.72,270,45
2025-10-14,BUS001,Luis Rojas,Hyundai County,2019,55.1,155,50
2025-10-14,BUS002,Luis Rojas,Mercedes Sprinter,2021,94.82,284,77
2025-10-14,BUS003,Ana Diaz,Mercedes Sprinter,2019,42.58,172,29
2025-10-14,BUS004,Ana Diaz,Mercedes Sprinter,2018,69.36,290,34
2025-10-14,BUS005,Maria Soto,Iveco Daily,2020,46.67,197,38
2025-10-14,BUS006,Juan Perez,Mercedes Sprinter,2019,78.1,212,75
2025-10-14,BUS007,Juan Perez,Volkswagen Crafter,2021,30.57,120,36
2025-10-14,BUS008,Ana Diaz,Renault Master,2020,70.15,245,70
2025-10-14,BUS009,Juan Perez,Iveco Daily,2021,52.54,164,29
2025-10-14,BUS010,Pedro Torres,Mercedes Sprinter,2022,47.87,136,24
2025-10-15,BUS001,Pedro Torres,Mercedes Sprinter,2020,38.29,155,55
2025-10-15,BUS002,Luis Rojas,Iveco Daily,2022,67.08,258,70
2025-10-15,BUS003,Ana Diaz,Mercedes Sprinter,2021,40.98,114,44
2025-10-15,BUS004,Maria Soto,Iveco Daily,2020,57.26,152,76
2025-10-15,BUS005,Pedro Torres,Iveco Daily,2018,57.28,154,62
2025-10-15,BUS006,Juan Perez,Renault Master,2018,32.7,139,49
2025-10-15,BUS007,Maria Soto,Renault Master,2018,65.4,237,26
2025-10-15,BUS008,Ana Diaz,Volkswagen Crafter,2018,76.95,263,58
2025-10-15,BUS009,Ana Diaz,Hyundai County,2018,85.05,263,68
2025-10-15,BUS010,Maria Soto,Mercedes Sprinter,2018,58.38,195,68
2025-10-16,BUS001,Pedro Torres,Volkswagen Crafter,2021,54.33,189,62
2025-10-16,BUS002,Luis Rojas,Iveco Daily,2018,83.41,225,54
2025-10-16,BUS003,Luis Rojas,Mercedes Sprinter,2019,35.36,132,52
2025-10-16,BUS004,Maria Soto,Renault Master,2018,74.93,272,34
2025-10-16,BUS005,Juan Perez,Hyundai County,2022,45.36,194,41
2025-10-16,BUS006,Juan Perez,Mercedes Sprinter,2018,84.07,250,33
2025-10-16,BUS007,Maria Soto,Volkswagen Crafter,2022,79.32,239,78
2025-10-16,BUS008,Luis Rojas,Renault Master,2020,63.17,209,32
2025-10-16,BUS009,Juan Perez,Renault Master,2018,60.52,156,37
2025-10-16,BUS010,Luis Rojas,Mercedes Sprinter,2020,79.46,206,60
2025-10-17,BUS001,Maria Soto,Iveco Daily,2019,63.19,271,66
2025-10-17,BUS002,Pedro Torres,Volkswagen Crafter,2018,74.26,206,22
2025-10-17,BUS003,Juan Perez,Mercedes Sprinter,2019,82.34,247,75
2025-10-17,BUS004,Pedro Torres,Hyundai County,2020,35.77,160,68
2025-10-17,BUS005,Pedro Torres,Hyundai County,2022,43.55,154,78
2025-10-17,BUS006,Luis Rojas,Mercedes Sprinter,2020,38.56,138,22
2025-10-17,BUS007,Juan Perez,Hyundai County,2018,52.83,133,60
2025-10-17,BUS008,Pedro Torres,Renault Master,2019,92.38,249,46
2025-10-17,BUS009,Luis Rojas,Renault Master,2022,63.43,248,46
2025-10-17,BUS010,Pedro Torres,Volkswagen Crafter,2022,61.55,264,66
2025-10-18,BUS001,Luis Rojas,Iveco Daily,2018,53.01,236,55
2025-10-18,BUS002,Maria Soto,Iveco Daily,2018,26.11,109,73
2025-10-18,BUS003,Maria Soto,Hyundai County,2022,64.68,266,34
2025-10-18,BUS004,Ana Diaz,Hyundai County,2021,64.49,275,28
2025-10-18,BUS005,Ana Diaz,Volkswagen Crafter,2018,97.35,262,23
2025-10-18,BUS006,Luis Rojas,Iveco Daily,2022,40.75,157,26
2025-10-18,BUS007,Pedro Torres,Iveco Daily,2022,52.77,237,77
2025-10-18,BUS008,Maria Soto,Hyundai County,2021,67.28,226,48
2025-10-18,BUS009,Juan Perez,Renault Master,2019,49.65,219,66
2025-10-18,BUS010,Juan Perez,Renault Master,2021,86.75,267,25
2025-10-19,BUS001,Juan Perez,Hyundai County,2018,84.54,237,64
2025-10-19,BUS002,Ana Diaz,Hyundai County,2019,74.93,252,42
2025-10-19,BUS003,Juan Perez,Mercedes Sprinter,2019,66.45,238,68
2025-10-19,BUS004,Juan Perez,Mercedes Sprinter,2020,49.82,147,78
2025-10-19,BUS005,Maria Soto,Volkswagen Crafter,2019,40.43,106,70
2025-10-19,BUS006,Maria Soto,Volkswagen Crafter,2021,78.48,244,76
2025-10-19,BUS007,Luis Rojas,Hyundai County,2019,66.67,223,31
2025-10-19,BUS008,Pedro Torres,Iveco Daily,2020,43.62,170,71
2025-10-19,BUS009,Luis Rojas,Mercedes Sprinter,2021,62.06,218,66
2025-10-19,BUS010,Juan Perez,Iveco Daily,2019,40.9,163,77
2025-10-20,BUS001,Pedro Torres,Volkswagen Crafter,2020,47.25,140,71
2025-10-20,BUS002,Maria Soto,Volkswagen Crafter,2022,83.74,214,60
2025-10-20,BUS003,Ana Diaz,Renault Master,2020,74.71,272,53
2025-10-20,BUS004,Pedro Torres,Iveco Daily,2019,52.3,187,34
2025-10-20,BUS005,Maria Soto,Volkswagen Crafter,2021,59.18,240,63
2025-10-20,BUS006,Pedro Torres,Renault Master,2021,71.85,290,73
2025-10-20,BUS007,Maria Soto,Hyundai County,2021,93.37,274,45
2025-10-20,BUS008,Ana Diaz,Hyundai County,2022,24.63,100,70
2025-10-20,BUS009,Luis Rojas,Iveco Daily,2020,51.12,211,24
2025-10-20,BUS010,Maria Soto,Iveco Daily,2020,47.4,166,77
2025-10-21,BUS001,Luis Rojas,Hyundai County,2022,54.08,152,73
2025-10-21,BUS002,Maria Soto,Renault Master,2018,58.47,156,35
2025-10-21,BUS003,Maria Soto,Iveco Daily,2018,66.35,229,64
2025-10-21,BUS004,Ana Diaz,Renault Master,2019,64.12,179,27
2025-10-21,BUS005,Pedro Torres,Mercedes Sprinter,2018,52.6,153,52
2025-10-21,BUS006,Maria Soto,Hyundai County,2022,87.37,258,56
2025-10-21,BUS007,Pedro Torres,Hyundai County,2022,45.17,172,49
2025-10-21,BUS008,Luis Rojas,Volkswagen Crafter,2019,28.34,110,38
2025-10-21,BUS009,Juan Perez,Hyundai County,2019,50.66,199,29
2025-10-21,BUS010,Luis Rojas,Mercedes Sprinter,2018,37.78,123,71
2025-10-22,BUS001,Luis Rojas,Mercedes Sprinter,2020,61.8,273,48
2025-10-22,BUS002,Luis Rojas,Hyundai County,2020,62.88,263,49
2025-10-22,BUS003,Luis Rojas,Hyundai County,2022,81.92,225,32
2025-10-22,BUS004,Maria Soto,Mercedes Sprinter,2020,81.13,251,50
2025-10-22,BUS005,Ana Diaz,Iveco Daily,2020,49.66,190,63
2025-10-22,BUS006,Maria Soto,Mercedes Sprinter,2021,75.81,226,34
2025-10-22,BUS007,Ana Diaz,Mercedes Sprinter,2020,66.47,294,74
2025-10-22,BUS008,Pedro Torres,Iveco Daily,2021,30.61,137,57
2025-10-22,BUS009,Luis Rojas,Renault Master,2021,31.33,107,33
2025-10-22,BUS010,Ana Diaz,Iveco Daily,2022,73.63,211,67
2025-10-23,BUS001,Maria Soto,Mercedes Sprinter,2021,63.26,283,43
2025-10-23,BUS002,Ana Diaz,Mercedes Sprinter,2020,38.92,109,53
2025-10-23,BUS003,Luis Rojas,Renault Master,2022,91.55,263,55
2025-10-23,BUS004,Juan Perez,Mercedes Sprinter,2019,88.1,243,26
2025-10-23,BUS005,Pedro Torres,Hyundai County,2018,90.03,274,62
2025-10-23,BUS006,Ana Diaz,Renault Master,2019,67.69,182,20
2025-10-23,BUS007,Luis Rojas,Mercedes Sprinter,2020,58.66,262,31
2025-10-23,BUS008,Juan Perez,Volkswagen Crafter,2022,72.32,184,38
2025-10-23,BUS009,Ana Diaz,Iveco Daily,2018,69.81,290,68
2025-10-23,BUS010,Ana Diaz,Volkswagen Crafter,2021,59.48,211,61
2025-10-24,BUS001,Maria Soto,Renault Master,2021,53.76,153,70
2025-10-24,BUS002,Pedro Torres,Mercedes Sprinter,2018,64.53,259,50
2025-10-24,BUS003,Pedro Torres,Volkswagen Crafter,2021,67.38,223,51
2025-10-24,BUS004,Luis Rojas,Mercedes Sprinter,2019,66.03,289,62
2025-10-24,BUS005,Maria Soto,Renault Master,2021,76.99,219,57
2025-10-24,BUS006,Pedro Torres,Renault Master,2021,81.06,257,64
2025-10-24,BUS007,Ana Diaz,Mercedes Sprinter,2022,40.54,165,78
2025-10-24,BUS008,Juan Perez,Volkswagen Crafter,2020,70.88,247,57
2025-10-24,BUS009,Juan Perez,Hyundai County,2019,38.73,148,59
2025-10-24,BUS010,Maria Soto,Renault Master,2021,36.38,106,61
2025-10-25,BUS001,Maria Soto,Volkswagen Crafter,2020,50.63,187,26
2025-10-25,BUS002,Juan Perez,Hyundai County,2021,25.34,110,49
2025-10-25,BUS003,Juan Perez,Renault Master,2021,35.25,140,59
2025-10-25,BUS004,Maria Soto,Iveco Daily,2021,36.43,150,67
2025-10-25,BUS005,Juan Perez,Hyundai County,2020,67.43,170,39
2025-10-25,BUS006,Juan Perez,Iveco Daily,2018,69.29,188,63
2025-10-25,BUS007,Luis Rojas,Hyundai County,2020,67.63,251,71
2025-10-25,BUS008,Ana Diaz,Iveco Daily,2019,70.68,211,31
2025-10-25,BUS009,Juan Perez,Mercedes Sprinter,2022,38.16,164,21
2025-10-25,BUS010,Maria Soto,Renault Master,2018,79.93,233,30
2025-10-26,BUS001,Luis Rojas,Volkswagen Crafter,2020,104.61,270,44
2025-10-26,BUS002,Pedro Torres,Hyundai County,2018,64.69,266,35
2025-10-26,BUS003,Ana Diaz,Iveco Daily,2022,44.89,162,31
2025-10-26,BUS004,Ana Diaz,Volkswagen Crafter,2019,37.62,140,42
2025-10-26,BUS005,Luis Rojas,Volkswagen Crafter,2020,68.43,179,67
2025-10-26,BUS006,Pedro Torres,Hyundai County,2018,76.53,204,56
2025-10-26,BUS007,Maria Soto,Mercedes Sprinter,2019,66.15,249,26
2025-10-26,BUS008,Juan Perez,Mercedes Sprinter,2020,52.56,188,32
2025-10-26,BUS009,Luis Rojas,Hyundai County,2018,75.96,205,40
2025-10-26,BUS010,Ana Diaz,Iveco Daily,2020,46.05,186,47
2025-10-27,BUS001,Juan Perez,Volkswagen Crafter,2022,62.01,160,31
2025-10-27,BUS002,Maria Soto,Renault Master,2021,50.51,176,21
2025-10-27,BUS003,Luis Rojas,Iveco Daily,2021,82.4,281,58
2025-10-27,BUS004,Pedro Torres,Hyundai County,2020,56.96,214,60
2025-10-27,BUS005,Juan Perez,Renault Master,2022,81.71,275,62
2025-10-27,BUS006,Luis Rojas,Volkswagen Crafter,2020,61.35,252,70
2025-10-27,BUS007,Ana Diaz,Hyundai County,2022,37.37,112,61
2025-10-27,BUS008,Pedro Torres,Mercedes Sprinter,2020,85.14,281,35
2025-10-27,BUS009,Luis Rojas,Mercedes Sprinter,2022,78.86,283,65
2025-10-27,BUS010,Juan Perez,Renault Master,2020,56.63,242,40
2025-10-28,BUS001,Ana Diaz,Renault Master,2022,47.59,164,42
2025-10-28,BUS002,Luis Rojas,Renault Master,2020,45.0,146,40
2025-10-28,BUS003,Luis Rojas,Volkswagen Crafter,2021,44.55,165,39
2025-10-28,BUS004,Pedro Torres,Renault Master,2022,80.83,209,41
2025-10-28,BUS005,Luis Rojas,Iveco Daily,2019,42.26,171,26
2025-10-28,BUS006,Pedro Torres,Hyundai County,2022,50.0,129,46
2025-10-28,BUS007,Pedro Torres,Iveco Daily,2020,36.15,115,74
2025-10-28,BUS008,Juan Perez,Iveco Daily,2018,59.37,256,62
2025-10-28,BUS009,Pedro Torres,Hyundai County,2018,76.8,225,76
2025-10-28,BUS010,Juan Perez,Renault Master,2022,40.56,182,61
2025-10-29,BUS001,Luis Rojas,Volkswagen Crafter,2022,37.64,159,77
2025-10-29,BUS002,Ana Diaz,Hyundai County,2020,28.75,102,69
2025-10-29,BUS003,Juan Perez,Volkswagen Crafter,2019,22.71,101,34
2025-10-29,BUS004,Pedro Torres,Renault Master,2018,98.1,287,36
2025-10-29,BUS005,Luis Rojas,Mercedes Sprinter,2021,63.18,210,54
2025-10-29,BUS006,Luis Rojas,Iveco Daily,2019,41.08,136,56
2025-10-29,BUS007,Juan Perez,Volkswagen Crafter,2019,37.41,156,65
2025-10-29,BUS008,Pedro Torres,Iveco Daily,2022,43.08,136,65
2025-10-29,BUS009,Pedro Torres,Mercedes Sprinter,2020,71.88,287,59
2025-10-29,BUS010,Maria Soto,Mercedes Sprinter,2022,74.51,197,28
2025-10-30,BUS001,Ana Diaz,Hyundai County,2022,51.2,168,45
2025-10-30,BUS002,Ana Diaz,Hyundai County,2022,72.55,246,67
2025-10-30,BUS003,Maria Soto,Renault Master,2021,62.01,211,26
2025-10-30,BUS004,Juan Perez,Iveco Daily,2018,27.18,117,50
2025-10-30,BUS005,Pedro Torres,Iveco Daily,2019,64.26,228,44
2025-10-30,BUS006,Maria Soto,Volkswagen Crafter,2021,24.81,107,26
2025-10-30,BUS007,Juan Perez,Renault Master,2020,41.54,106,36
2025-10-30,BUS008,Juan Perez,Iveco Daily,2022,75.68,238,68
2025-10-30,BUS009,Maria Soto,Renault Master,2018,38.45,110,69
2025-10-30,BUS010,Maria Soto,Iveco Daily,2020,84.85,279,69
2025-10-31,BUS001,Juan Perez,Volkswagen Crafter,2018,54.73,191,22
2025-10-31,BUS002,Pedro Torres,Volkswagen Crafter,2022,60.51,267,71
2025-10-31,BUS003,Luis Rojas,Renault Master,2021,62.96,249,79
2025-10-31,BUS004,Pedro Torres,Hyundai County,2022,33.85,110,60
2025-10-31,BUS005,Luis Rojas,Iveco Daily,2020,83.49,280,71
2025-10-31,BUS006,Ana Diaz,Renault Master,2019,78.59,288,47
2025-10-31,BUS007,Ana Diaz,Mercedes Sprinter,2019,32.31,110,71
2025-10-31,BUS008,Pedro Torres,Hyundai County,2021,41.21,184,67
2025-10-31,BUS009,Pedro Torres,Hyundai County,2019,69.33,241,52
2025-10-31,BUS010,Pedro Torres,Iveco Daily,2018,62.09,174,53
2025-11-01,BUS001,Luis Rojas,Volkswagen Crafter,2019,79.22,236,56
2025-11-01,BUS002,Maria Soto,Renault Master,2018,40.9,129,56
2025-11-01,BUS003,Maria Soto,Volkswagen Crafter,2020,39.5,146,33
2025-11-01,BUS004,Maria Soto,Mercedes Sprinter,2022,35.06,147,53
2025-11-01,BUS005,Juan Perez,Mercedes Sprinter,2022,51.82,200,78
2025-11-01,BUS006,Luis Rojas,Hyundai County,2019,59.34,169,22
2025-11-01,BUS007,Juan Perez,Hyundai County,2021,23.82,103,53
2025-11-01,BUS008,Luis Rojas,Hyundai County,2019,54.56,208,31
2025-11-01,BUS009,Luis Rojas,Hyundai County,2021,29.93,109,63
2025-11-01,BUS010,Juan Perez,Volkswagen Crafter,2019,60.22,217,42
2025-11-02,BUS001,Pedro Torres,Volkswagen Crafter,2020,31.79,105,43
2025-11-02,BUS002,Luis Rojas,Volkswagen Crafter,2018,56.45,194,60
2025-11-02,BUS003,Ana Diaz,Iveco Daily,2020,47.91,163,53
2025-11-02,BUS004,Maria Soto,Hyundai County,2021,61.92,239,60
2025-11-02,BUS005,Luis Rojas,Iveco Daily,2018,60.53,203,20
2025-11-02,BUS006,Pedro Torres,Hyundai County,2020,51.85,209,67
2025-11-02,BUS007,Maria Soto,Hyundai County,2019,75.67,295,66
2025-11-02,BUS008,Pedro Torres,Hyundai County,2021,89.35,249,51
2025-11-02,BUS009,Juan Perez,Volkswagen Crafter,2022,86.92,240,37
2025-11-02,BUS010,Maria Soto,Mercedes Sprinter,2019,60.58,176,33
2025-11-03,BUS001,Juan Perez,Hyundai County,2018,62.95,238,72
2025-11-03,BUS002,Pedro Torres,Mercedes Sprinter,2021,44.77,116,33
2025-11-03,BUS003,Juan Perez,Volkswagen Crafter,2020,42.37,156,69
2025-11-03,BUS004,Juan Perez,Volkswagen Crafter,2018,71.58,284,64
2025-11-03,BUS005,Maria Soto,Mercedes Sprinter,2018,60.36,218,54
2025-11-03,BUS006,Juan Perez,Iveco Daily,2022,36.56,107,78
